usage_id,customer_id,usage_date,data_used_gb,call_minutes,network_type
10517,135,2024-03-21 00:00:00,0.18,18,5G
10518,151,2023-10-28 00:00:00,2.83,138,5G
10519,236,2022-03-31 00:00:00,0.47,176,4G
10520,224,2022-11-30 00:00:00,1.06,10,4G
10521,203,2022-07-18 00:00:00,0.16,40,4G
10522,256,2022-06-10 00:00:00,0.79,113,4G
10523,86,2023-06-22 00:00:00,3.66,179,4G
10524,150,2022-05-01 00:00:00,5.41,193,4G
10525,235,2022-10-28 00:00:00,0.63,195,5G
10526,345,2023-12-25 00:00:00,1.56,224,4G
10527,22,2023-07-29 00:00:00,1.59,260,4G
10528,348,2023-03-12 00:00:00,5.17,115,5G
10529,285,2022-03-09 00:00:00,3.6,149,4G
10530,269,2024-02-04 00:00:00,1.8,117,4G
10531,466,2023-04-04 00:00:00,2.78,164,4G
10532,258,2023-05-29 00:00:00,4.7,251,4G
10533,29,2023-02-02 00:00:00,0.02,266,4G
10534,213,2023-09-12 00:00:00,1.29,43,4G
10535,463,2022-10-13 00:00:00,5.94,180,4G
10536,436,2023-07-15 00:00:00,3.37,76,4G
10537,283,2022-05-20 00:00:00,1.96,115,4G
10538,50,2023-12-31 00:00:00,1.89,66,5G
10539,95,2023-07-10 00:00:00,1.07,12,4G
10540,463,2024-02-20 00:00:00,1.84,91,4G
10541,499,2023-08-13 00:00:00,2.66,245,4G
10542,407,2023-12-29 00:00:00,1.35,266,4G
10543,88,2024-06-12 00:00:00,3.13,138,4G
10544,44,2023-09-02 00:00:00,4.94,243,5G
10545,461,2024-01-18 00:00:00,0.42,272,4G
10546,278,2022-10-09 00:00:00,1.5,190,5G
10547,171,2023-10-23 00:00:00,1.31,96,5G
10548,421,2024-03-26 00:00:00,2.91,204,5G
10549,189,2023-08-01 00:00:00,0.72,136,4G
10550,353,2024-01-16 00:00:00,2.56,76,5G
10551,184,2023-04-02 00:00:00,5.25,36,4G
10552,3,2022-03-28 00:00:00,1.35,285,4G
10553,191,2022-03-20 00:00:00,6.05,134,4G
10554,118,2022-07-24 00:00:00,12.46,141,5G
10555,19,2024-03-01 00:00:00,0.28,253,4G
10556,23,2022-12-03 00:00:00,0.66,47,4G
10557,413,2022-09-11 00:00:00,7.51,254,4G
10558,30,2022-10-31 00:00:00,7.94,133,4G
10559,295,2023-01-15 00:00:00,0.26,289,4G
10560,108,2022-05-10 00:00:00,0.04,207,5G
10561,367,2023-08-19 00:00:00,0.44,100,5G
10562,281,2022-10-03 00:00:00,13.81,45,5G
10563,128,2023-11-30 00:00:00,0.5,69,4G
10564,229,2023-07-12 00:00:00,1.75,135,4G
10565,111,2024-06-17 00:00:00,4.72,279,4G
10566,136,2022-07-02 00:00:00,0.05,66,4G
10567,362,2022-09-25 00:00:00,2.32,3,4G
10568,186,2024-03-18 00:00:00,0.81,223,5G
10569,144,2022-11-18 00:00:00,4.96,0,4G
10570,72,2023-05-27 00:00:00,0.83,289,5G
10571,129,2023-09-04 00:00:00,2.9,108,5G
10572,364,2022-03-19 00:00:00,2.8,264,4G
10573,261,2024-02-23 00:00:00,0.63,62,5G
10574,3,2022-12-05 00:00:00,0.09,265,5G
10575,449,2023-11-05 00:00:00,1.32,137,4G
10576,388,2023-07-10 00:00:00,0.85,43,4G
10577,104,2023-05-24 00:00:00,4.14,261,4G
10578,483,2022-08-26 00:00:00,4.03,215,4G
10579,224,2022-05-14 00:00:00,1.53,120,4G
10580,320,2022-07-11 00:00:00,2.33,151,4G
10581,362,2022-12-22 00:00:00,2.32,212,4G
10582,354,2022-10-05 00:00:00,4.39,233,4G
10583,491,2022-01-18 00:00:00,1.38,110,4G
10584,473,2023-06-08 00:00:00,0.81,221,4G
10585,10,2022-06-29 00:00:00,0.77,225,4G
10586,405,2022-05-03 00:00:00,1.92,209,4G
10587,384,2022-09-03 00:00:00,1.49,70,4G
10588,302,2024-01-04 00:00:00,1.45,88,5G
10589,231,2023-01-08 00:00:00,0.24,261,4G
10590,219,2022-02-20 00:00:00,3.17,187,4G
10591,411,2022-03-12 00:00:00,0.6,111,4G
10592,66,2023-04-25 00:00:00,0.55,238,4G
10593,425,2023-07-14 00:00:00,1.33,255,4G
10594,112,2022-01-19 00:00:00,0.65,149,4G
10595,13,2024-02-13 00:00:00,2.19,126,5G
10596,393,2022-03-25 00:00:00,1.16,273,5G
10597,500,2022-06-04 00:00:00,1.49,138,4G
10598,420,2023-07-19 00:00:00,1.93,102,5G
10599,86,2023-09-11 00:00:00,0.57,241,4G
10600,234,2022-12-23 00:00:00,0.42,116,5G
10601,90,2024-03-26 00:00:00,5.31,213,4G
10602,314,2023-10-09 00:00:00,1.42,16,4G
10603,54,2023-03-19 00:00:00,1.33,178,4G
10604,12,2022-03-10 00:00:00,0.09,223,4G
10605,209,2023-06-07 00:00:00,1.72,269,5G
10606,462,2022-05-23 00:00:00,2.02,133,4G
10607,14,2022-07-11 00:00:00,2.05,113,4G
10608,121,2023-01-22 00:00:00,3.07,131,4G
10609,418,2023-01-13 00:00:00,0.49,138,4G
10610,437,2023-08-04 00:00:00,0.73,231,4G
10611,377,2023-06-19 00:00:00,4.16,91,5G
10612,20,2023-11-24 00:00:00,7.35,266,5G
10613,75,2022-10-20 00:00:00,0.37,98,4G
10614,400,2022-01-09 00:00:00,1.72,206,4G
10615,243,2022-09-28 00:00:00,0.6,7,4G
10616,223,2023-01-22 00:00:00,0.15,92,5G
10617,70,2022-04-03 00:00:00,0.98,157,5G
10618,312,2023-06-13 00:00:00,0.39,98,4G
10619,211,2022-06-03 00:00:00,3.09,224,5G
10620,101,2023-02-09 00:00:00,1.91,207,4G
10621,186,2024-04-19 00:00:00,0.39,72,4G
10622,132,2022-05-29 00:00:00,0.02,58,5G
10623,111,2024-06-07 00:00:00,4.13,286,4G
10624,381,2022-09-24 00:00:00,0.48,63,4G
10625,132,2023-02-26 00:00:00,2.33,255,4G
10626,20,2024-04-19 00:00:00,1.03,47,4G
10627,394,2023-09-10 00:00:00,2.2,278,4G
10628,24,2023-04-17 00:00:00,0.95,197,5G
10629,227,2024-06-11 00:00:00,0.23,157,4G
10630,154,2023-07-01 00:00:00,0.63,6,5G
10631,293,2023-09-23 00:00:00,0.52,247,4G
10632,230,2023-06-10 00:00:00,1.4,231,4G
10633,469,2023-05-18 00:00:00,2.68,105,5G
10634,310,2022-01-14 00:00:00,0.77,97,4G
10635,488,2024-02-17 00:00:00,0.03,267,4G
10636,359,2023-10-14 00:00:00,1.83,59,4G
10637,405,2024-03-16 00:00:00,2.33,139,4G
10638,202,2022-12-30 00:00:00,8.23,189,4G
10639,38,2022-04-29 00:00:00,2.23,124,5G
10640,430,2022-08-26 00:00:00,1.59,162,5G
10641,260,2023-06-30 00:00:00,2.13,59,4G
10642,188,2022-06-18 00:00:00,6.57,30,5G
10643,57,2023-06-06 00:00:00,4.41,75,5G
10644,429,2023-09-26 00:00:00,0.98,242,5G
10645,20,2023-10-19 00:00:00,0.68,257,4G
10646,273,2024-01-05 00:00:00,0.76,189,4G
10647,119,2024-06-01 00:00:00,1.76,295,4G
10648,71,2024-02-08 00:00:00,3.41,176,4G
10649,4,2024-02-19 00:00:00,1.75,287,4G
10650,221,2024-05-20 00:00:00,0.18,293,4G
10651,14,2023-05-31 00:00:00,3.21,206,4G
10652,3,2023-02-01 00:00:00,4.1,214,4G
10653,216,2024-05-15 00:00:00,0.85,140,4G
10654,229,2022-04-16 00:00:00,2.73,84,4G
10655,336,2022-03-26 00:00:00,1.39,181,5G
10656,186,2022-08-02 00:00:00,5.5,127,4G
10657,55,2022-05-01 00:00:00,4.66,268,5G
10658,500,2022-05-12 00:00:00,1.86,38,5G
10659,388,2024-04-29 00:00:00,2.94,22,5G
10660,376,2022-07-16 00:00:00,5.37,241,5G
10661,254,2022-01-19 00:00:00,1.71,106,5G
10662,24,2023-10-04 00:00:00,0.94,141,4G
10663,162,2022-01-12 00:00:00,3.5,144,5G
10664,158,2022-03-22 00:00:00,0.62,279,5G
10665,82,2022-11-26 00:00:00,1.23,244,5G
10666,403,2024-05-15 00:00:00,5.02,190,4G
10667,159,2024-02-13 00:00:00,3.22,289,4G
10668,188,2023-01-27 00:00:00,1.29,178,4G
10669,60,2023-09-29 00:00:00,0.6,111,4G
10670,403,2022-11-03 00:00:00,1.1,213,5G
10671,305,2022-09-24 00:00:00,0.84,137,4G
10672,319,2023-03-23 00:00:00,0.48,199,4G
10673,366,2023-03-17 00:00:00,3.4,6,4G
10674,211,2024-06-13 00:00:00,0.73,12,4G
10675,406,2023-10-14 00:00:00,1.51,79,4G
10676,152,2024-04-20 00:00:00,1.22,285,4G
10677,109,2022-01-02 00:00:00,10.05,158,4G
10678,76,2023-06-04 00:00:00,1.24,271,4G
10679,30,2024-02-01 00:00:00,0.21,200,4G
10680,314,2023-10-13 00:00:00,0.24,149,5G
10681,486,2023-09-28 00:00:00,2.23,295,5G
10682,117,2022-11-05 00:00:00,2.29,292,5G
10683,415,2024-01-10 00:00:00,1.36,271,4G
10684,356,2023-06-06 00:00:00,1.41,42,4G
10685,192,2023-04-14 00:00:00,0.14,14,4G
10686,19,2022-07-31 00:00:00,1.82,247,5G
10687,432,2022-04-22 00:00:00,1.76,171,5G
10688,173,2022-01-08 00:00:00,0.4,217,4G
10689,228,2024-03-14 00:00:00,0.27,136,5G
10690,350,2023-04-22 00:00:00,0.33,226,4G
10691,183,2024-05-23 00:00:00,0.27,43,4G
10692,113,2023-04-05 00:00:00,2.35,19,4G
10693,183,2022-09-10 00:00:00,0.55,118,4G
10694,481,2023-06-10 00:00:00,0.72,233,4G
10695,146,2024-01-22 00:00:00,0.48,261,5G
10696,319,2023-03-14 00:00:00,7.92,82,4G
10697,116,2024-01-24 00:00:00,4.82,30,4G
10698,113,2024-05-03 00:00:00,0.66,273,5G
10699,251,2023-10-23 00:00:00,0.99,233,4G
10700,476,2022-08-24 00:00:00,0.59,27,4G
10701,251,2022-11-02 00:00:00,1.69,251,4G
10702,303,2023-04-23 00:00:00,0.05,252,4G
10703,459,2023-11-10 00:00:00,2.78,238,4G
10704,313,2022-01-20 00:00:00,1.85,174,4G
10705,118,2022-08-04 00:00:00,5.72,193,4G
10706,301,2024-05-04 00:00:00,0.45,179,4G
10707,161,2022-05-15 00:00:00,4.08,294,5G
10708,401,2022-05-09 00:00:00,3.93,214,5G
10709,198,2023-02-14 00:00:00,0.34,202,5G
10710,260,2023-02-26 00:00:00,1.27,249,4G
10711,148,2022-10-21 00:00:00,0.47,256,4G
10712,240,2022-09-03 00:00:00,0.73,74,5G
10713,47,2023-12-02 00:00:00,0.76,201,4G
10714,475,2023-07-10 00:00:00,2.03,141,4G
10715,399,2022-03-27 00:00:00,1.33,205,5G
10716,198,2023-07-10 00:00:00,7.38,198,4G
10717,47,2024-04-21 00:00:00,0.34,170,4G
10718,78,2023-01-10 00:00:00,9.09,227,5G
10719,124,2023-03-22 00:00:00,0.66,178,5G
10720,75,2023-01-13 00:00:00,3.71,274,4G
10721,359,2023-01-25 00:00:00,1.03,61,4G
10722,137,2023-10-19 00:00:00,0.39,203,4G
10723,90,2022-02-20 00:00:00,4.88,132,5G
10724,400,2022-08-30 00:00:00,0.92,71,4G
10725,325,2022-10-21 00:00:00,2.69,77,4G
10726,500,2023-07-17 00:00:00,2.09,188,5G
10727,61,2022-09-23 00:00:00,1.6,70,4G
10728,138,2022-04-30 00:00:00,1.71,262,5G
10729,50,2023-12-13 00:00:00,3.29,45,5G
10730,259,2022-09-05 00:00:00,0.23,223,4G
10731,461,2022-03-11 00:00:00,2.76,249,5G
10732,107,2024-05-02 00:00:00,5.65,75,4G
10733,113,2022-02-26 00:00:00,0.15,73,5G
10734,350,2023-01-17 00:00:00,0.38,141,5G
10735,254,2022-02-08 00:00:00,3.15,72,4G
10736,118,2024-03-11 00:00:00,1.44,101,5G
10737,493,2023-03-19 00:00:00,1.29,93,5G
10738,198,2022-01-18 00:00:00,0.37,68,4G
10739,337,2024-01-02 00:00:00,1.77,64,4G
10740,365,2024-04-04 00:00:00,0.34,192,4G
10741,51,2024-01-26 00:00:00,1.62,61,4G
10742,245,2022-12-18 00:00:00,3.61,19,5G
10743,403,2024-03-26 00:00:00,0.75,240,5G
10744,426,2022-10-25 00:00:00,1.64,202,4G
10745,35,2022-10-10 00:00:00,12.08,299,4G
10746,302,2023-08-09 00:00:00,2.9,194,4G
10747,410,2022-04-20 00:00:00,4.6,61,4G
10748,499,2022-06-29 00:00:00,1.34,106,4G
10749,69,2023-06-28 00:00:00,3.65,124,4G
10750,349,2024-01-16 00:00:00,0.1,266,4G
10751,320,2024-03-04 00:00:00,0.33,201,5G
10752,421,2022-01-25 00:00:00,0.57,161,4G
10753,468,2024-04-22 00:00:00,1.29,111,4G
10754,49,2024-03-01 00:00:00,4.67,31,4G
10755,405,2024-01-08 00:00:00,1.06,97,5G
10756,74,2022-02-26 00:00:00,2.66,246,5G
10757,192,2022-06-29 00:00:00,3.09,260,5G
10758,261,2022-08-20 00:00:00,2.21,190,4G
10759,356,2024-06-12 00:00:00,1.1,28,4G
10760,70,2022-12-09 00:00:00,2.15,47,4G
10761,90,2023-04-22 00:00:00,1.05,249,4G
10762,260,2024-03-09 00:00:00,0.22,225,4G
10763,126,2023-07-30 00:00:00,12.34,271,5G
10764,231,2023-03-31 00:00:00,0.34,152,4G
10765,295,2022-08-20 00:00:00,0.19,284,4G
10766,498,2022-10-16 00:00:00,5.27,179,5G
10767,419,2022-08-01 00:00:00,0.9,152,4G
10768,129,2022-09-15 00:00:00,2.63,233,4G
10769,280,2023-06-14 00:00:00,1,22,4G
10770,313,2023-11-18 00:00:00,1.24,93,4G
10771,100,2022-08-17 00:00:00,0.76,244,5G
10772,326,2022-08-14 00:00:00,1.05,289,4G
10773,297,2023-08-19 00:00:00,1.32,159,5G
10774,182,2024-03-13 00:00:00,3.19,284,5G
10775,174,2023-03-11 00:00:00,1.79,8,5G
10776,316,2024-05-31 00:00:00,7.19,184,4G
10777,364,2024-01-28 00:00:00,0.11,294,4G
10778,188,2023-02-06 00:00:00,1.75,134,4G
10779,57,2023-09-14 00:00:00,2.19,109,4G
10780,31,2024-02-05 00:00:00,6.32,68,5G
10781,84,2022-03-29 00:00:00,0.13,135,4G
10782,152,2023-08-07 00:00:00,2.13,95,5G
10783,473,2024-06-11 00:00:00,4.8,118,4G
10784,36,2023-06-26 00:00:00,0.69,273,4G
10785,213,2023-11-15 00:00:00,5.22,176,5G
10786,414,2022-11-05 00:00:00,0.05,236,4G
10787,408,2022-12-09 00:00:00,3.3,271,5G
10788,364,2023-03-12 00:00:00,6.76,276,4G
10789,106,2022-06-26 00:00:00,2.68,137,5G
10790,414,2022-05-19 00:00:00,1.45,131,4G
10791,342,2022-07-13 00:00:00,0.11,43,5G
10792,220,2022-07-05 00:00:00,6.32,122,4G
10793,391,2022-08-06 00:00:00,1.59,135,4G
10794,163,2022-06-13 00:00:00,0.07,125,5G
10795,439,2022-06-10 00:00:00,2.93,274,5G
10796,220,2023-06-09 00:00:00,1.64,63,4G
10797,270,2024-03-18 00:00:00,0.33,295,4G
10798,120,2023-08-24 00:00:00,0.6,231,4G
10799,394,2024-04-15 00:00:00,0.17,50,4G
10800,336,2022-02-11 00:00:00,2.14,136,5G
10801,400,2022-07-29 00:00:00,2.43,157,4G
10802,182,2024-01-11 00:00:00,1.76,55,4G
10803,479,2024-05-11 00:00:00,4.25,80,4G
10804,106,2022-10-02 00:00:00,4.93,231,4G
10805,217,2022-10-06 00:00:00,2.39,127,5G
10806,205,2022-09-08 00:00:00,0.03,125,5G
10807,70,2022-11-06 00:00:00,2.97,79,4G
10808,44,2023-12-21 00:00:00,1.35,174,5G
10809,329,2024-04-12 00:00:00,2.08,144,4G
10810,301,2022-05-20 00:00:00,2.62,125,4G
10811,228,2024-03-02 00:00:00,1.08,181,4G
10812,184,2023-06-30 00:00:00,6.23,218,4G
10813,107,2024-03-31 00:00:00,0.36,277,4G
10814,84,2023-06-14 00:00:00,2.78,82,4G
10815,338,2022-02-26 00:00:00,0.01,140,5G
10816,250,2022-04-22 00:00:00,6.46,94,5G
10817,363,2022-01-05 00:00:00,0.3,193,5G
10818,441,2023-02-14 00:00:00,0.25,109,4G
10819,21,2023-02-18 00:00:00,1.01,51,4G
10820,196,2022-07-01 00:00:00,1.17,102,4G
10821,178,2022-01-13 00:00:00,0.6,100,4G
10822,417,2022-12-05 00:00:00,2.2,141,4G
10823,475,2024-03-07 00:00:00,1.46,200,4G
10824,7,2022-09-16 00:00:00,0.09,198,4G
10825,70,2022-03-31 00:00:00,0.96,283,4G
10826,127,2023-09-08 00:00:00,4.16,216,4G
10827,399,2024-06-09 00:00:00,2.93,45,4G
10828,466,2023-11-29 00:00:00,3.23,27,4G
10829,160,2022-09-07 00:00:00,2.99,1,4G
10830,248,2022-09-12 00:00:00,0.93,16,5G
10831,203,2023-08-11 00:00:00,0.26,76,4G
10832,148,2024-06-16 00:00:00,0.8,164,5G
10833,472,2022-04-18 00:00:00,4.46,96,4G
10834,143,2023-10-30 00:00:00,9.84,104,4G
10835,432,2023-08-17 00:00:00,1.7,23,5G
10836,199,2023-08-12 00:00:00,0.02,199,4G
10837,405,2023-04-30 00:00:00,0.38,34,4G
10838,426,2022-09-15 00:00:00,0.97,1,5G
10839,154,2023-10-01 00:00:00,2.16,288,4G
10840,492,2022-10-09 00:00:00,0.2,137,4G
10841,376,2022-03-29 00:00:00,7.18,61,5G
10842,384,2022-07-23 00:00:00,1.14,298,5G
10843,142,2022-01-16 00:00:00,6.09,196,4G
10844,313,2022-05-31 00:00:00,3.79,58,4G
10845,165,2022-09-11 00:00:00,3.52,264,5G
10846,314,2022-07-07 00:00:00,2.33,187,4G
10847,21,2022-11-25 00:00:00,2.46,62,4G
10848,82,2023-06-28 00:00:00,2.54,278,4G
10849,69,2024-02-22 00:00:00,2.48,29,5G
10850,131,2023-02-01 00:00:00,2.02,170,4G
10851,87,2023-06-01 00:00:00,10.75,20,5G
10852,218,2023-04-04 00:00:00,3.29,298,4G
10853,421,2022-11-26 00:00:00,3.75,200,4G
10854,472,2024-03-30 00:00:00,5.15,134,5G
10855,305,2024-04-24 00:00:00,0.61,271,5G
10856,403,2022-06-18 00:00:00,0.22,22,4G
10857,371,2023-11-24 00:00:00,1.65,86,4G
10858,345,2023-01-01 00:00:00,1.8,30,5G
10859,341,2022-06-27 00:00:00,4.42,120,4G
10860,384,2023-10-17 00:00:00,1.47,68,4G
10861,396,2022-12-28 00:00:00,2.11,133,4G
10862,445,2024-01-30 00:00:00,1.87,145,5G
10863,425,2023-10-01 00:00:00,0.1,262,5G
10864,161,2024-02-14 00:00:00,2.39,292,5G
10865,178,2022-02-09 00:00:00,4.4,85,4G
10866,117,2023-02-20 00:00:00,0.43,15,4G
10867,196,2022-12-21 00:00:00,2.26,215,4G
10868,383,2022-09-12 00:00:00,2.25,115,4G
10869,490,2022-05-23 00:00:00,0.45,117,4G
10870,327,2024-01-22 00:00:00,0.33,269,4G
10871,86,2024-01-10 00:00:00,9.79,161,4G
10872,289,2024-05-02 00:00:00,1.25,187,4G
10873,81,2023-12-11 00:00:00,0.65,103,4G
10874,152,2023-07-31 00:00:00,0.47,140,5G
10875,61,2024-06-18 00:00:00,2.75,166,4G
10876,61,2022-01-11 00:00:00,2.35,299,4G
10877,354,2023-09-12 00:00:00,2.58,27,4G
10878,28,2022-01-26 00:00:00,0.23,271,5G
10879,442,2023-02-25 00:00:00,5.6,49,4G
10880,43,2023-10-25 00:00:00,1.23,155,4G
10881,169,2022-08-09 00:00:00,0.94,120,4G
10882,423,2024-05-02 00:00:00,1.55,139,4G
10883,86,2023-05-11 00:00:00,1.24,15,5G
10884,177,2022-08-25 00:00:00,4.98,48,4G
10885,17,2022-08-25 00:00:00,6.62,163,4G
10886,98,2022-08-07 00:00:00,0.9,61,4G
10887,454,2023-05-02 00:00:00,4.99,153,4G
10888,494,2023-04-06 00:00:00,3.8,149,4G
10889,198,2023-10-25 00:00:00,6.68,72,4G
10890,98,2023-09-27 00:00:00,0.71,68,5G
10891,65,2022-05-24 00:00:00,2.15,176,5G
10892,330,2022-07-08 00:00:00,0.8,1,5G
10893,341,2022-09-12 00:00:00,4.34,118,4G
10894,5,2022-03-09 00:00:00,0.01,6,4G
10895,2,2023-09-08 00:00:00,2.08,254,4G
10896,22,2022-12-02 00:00:00,1.04,74,4G
10897,112,2023-11-02 00:00:00,0.97,194,4G
10898,57,2024-03-31 00:00:00,2.59,186,5G
10899,66,2024-05-23 00:00:00,4.77,2,4G
10900,330,2023-02-13 00:00:00,2.35,183,5G
10901,98,2022-10-27 00:00:00,4.8,272,4G
10902,144,2023-08-25 00:00:00,0.77,51,4G
10903,368,2022-12-23 00:00:00,1.83,262,4G
10904,435,2022-09-13 00:00:00,1.5,132,4G
10905,125,2022-12-19 00:00:00,0.03,224,4G
10906,167,2024-01-02 00:00:00,2.03,60,5G
10907,86,2023-06-05 00:00:00,2.71,15,5G
10908,76,2023-06-08 00:00:00,2.24,228,4G
10909,344,2024-04-16 00:00:00,3.33,194,4G
10910,495,2024-01-26 00:00:00,2.12,250,5G
10911,424,2023-11-25 00:00:00,0.17,47,5G
10912,294,2022-10-11 00:00:00,0.31,234,4G
10913,444,2022-11-08 00:00:00,2.27,120,5G
10914,59,2022-04-09 00:00:00,0.8,49,4G
10915,138,2022-07-16 00:00:00,0.21,40,4G
10916,99,2023-04-27 00:00:00,1.4,21,4G
10917,192,2024-05-27 00:00:00,2.02,181,4G
10918,243,2022-08-14 00:00:00,1,4,4G
10919,319,2024-04-24 00:00:00,3.19,144,4G
10920,49,2023-09-07 00:00:00,2.58,77,4G
10921,448,2023-09-10 00:00:00,1.01,230,5G
10922,32,2022-12-31 00:00:00,3.51,296,5G
10923,391,2023-01-03 00:00:00,2.62,208,4G
10924,277,2023-07-24 00:00:00,2.54,162,4G
10925,20,2023-08-13 00:00:00,2.02,167,4G
10926,154,2022-03-16 00:00:00,0.03,277,4G
10927,383,2022-02-11 00:00:00,2.98,236,4G
10928,68,2023-02-26 00:00:00,1.18,175,4G
10929,366,2024-04-15 00:00:00,7.14,52,4G
10930,372,2022-06-30 00:00:00,4.26,9,4G
10931,214,2023-06-29 00:00:00,2.21,145,4G
10932,143,2022-03-12 00:00:00,0.73,226,5G
10933,376,2023-07-22 00:00:00,0.57,235,4G
10934,232,2022-04-15 00:00:00,1.04,241,4G
10935,213,2022-07-19 00:00:00,1.62,70,4G
10936,79,2022-04-11 00:00:00,0.88,157,4G
10937,214,2024-02-07 00:00:00,1.81,18,4G
10938,116,2022-11-03 00:00:00,0.45,54,5G
10939,92,2023-08-09 00:00:00,9.51,214,4G
10940,270,2023-11-14 00:00:00,0.29,208,5G
10941,411,2023-01-12 00:00:00,6.72,20,4G
10942,381,2023-10-17 00:00:00,6.12,281,4G
10943,489,2023-11-09 00:00:00,1.86,248,4G
10944,168,2023-02-03 00:00:00,3.23,27,4G
10945,58,2024-02-12 00:00:00,1.43,295,4G
10946,284,2022-08-09 00:00:00,2.49,210,5G
10947,26,2023-08-18 00:00:00,1.04,284,4G
10948,369,2022-07-01 00:00:00,0.9,19,4G
10949,447,2022-11-03 00:00:00,2.16,19,5G
10950,66,2023-06-06 00:00:00,1.72,119,4G
10951,409,2023-01-31 00:00:00,2.17,96,4G
10952,248,2022-01-04 00:00:00,0.84,119,4G
10953,254,2024-05-12 00:00:00,1.14,24,4G
10954,387,2024-04-27 00:00:00,0.22,152,4G
10955,456,2024-03-14 00:00:00,0.13,244,4G
10956,44,2022-10-08 00:00:00,0.73,259,4G
10957,97,2022-08-03 00:00:00,0.19,3,4G
10958,42,2023-09-02 00:00:00,0.27,142,4G
10959,500,2023-02-24 00:00:00,4.19,281,4G
10960,227,2022-04-11 00:00:00,0.1,219,4G
10961,262,2023-06-05 00:00:00,2.69,159,5G
10962,167,2023-07-27 00:00:00,0.8,75,4G
10963,436,2022-11-05 00:00:00,5.13,98,5G
10964,279,2023-10-20 00:00:00,1.66,179,4G
10965,89,2023-05-25 00:00:00,0.91,126,4G
10966,379,2022-03-04 00:00:00,1.82,31,4G
10967,178,2023-09-25 00:00:00,1.2,264,5G
10968,427,2022-08-14 00:00:00,2.08,12,4G
10969,403,2022-04-15 00:00:00,0.3,201,5G
10970,197,2024-02-11 00:00:00,14.51,17,5G
10971,307,2024-05-10 00:00:00,1.39,92,4G
10972,267,2023-03-01 00:00:00,1.07,279,4G
10973,268,2022-09-12 00:00:00,3.1,59,4G
10974,74,2023-03-05 00:00:00,1.13,213,4G
10975,8,2023-03-10 00:00:00,4.48,99,4G
10976,408,2022-07-26 00:00:00,1.51,0,5G
10977,476,2022-01-28 00:00:00,3.18,42,4G
10978,297,2023-11-13 00:00:00,0.28,167,4G
10979,164,2022-12-02 00:00:00,4.68,191,4G
10980,485,2023-08-11 00:00:00,3.33,33,5G
10981,85,2023-09-20 00:00:00,0.59,33,4G
10982,72,2022-03-10 00:00:00,0.39,175,5G
10983,55,2024-05-15 00:00:00,0.95,195,5G
10984,393,2024-01-16 00:00:00,9.33,157,4G
10985,47,2023-05-28 00:00:00,0.74,244,4G
10986,399,2022-06-16 00:00:00,1.52,70,4G
10987,432,2024-05-13 00:00:00,0.08,113,4G
10988,238,2023-12-31 00:00:00,1.27,284,5G
10989,104,2024-02-24 00:00:00,2.12,142,4G
10990,210,2023-01-03 00:00:00,7.65,96,4G
10991,42,2022-09-08 00:00:00,1.82,211,4G
10992,316,2024-05-08 00:00:00,4.27,184,4G
10993,468,2024-05-05 00:00:00,1.98,204,4G
10994,454,2023-11-17 00:00:00,0.1,215,4G
10995,268,2022-06-19 00:00:00,0.95,245,5G
10996,386,2024-01-28 00:00:00,2.14,238,4G
10997,263,2022-03-31 00:00:00,7.52,292,4G
10998,336,2023-07-15 00:00:00,4.9,7,5G
10999,387,2023-03-22 00:00:00,0.65,77,5G
11000,365,2022-10-21 00:00:00,0.62,276,4G
11001,259,2022-05-30 00:00:00,0.56,201,4G
11002,283,2022-05-12 00:00:00,6.39,213,4G
11003,114,2023-03-09 00:00:00,4.79,93,4G
11004,363,2022-02-28 00:00:00,3.73,74,5G
11005,40,2024-04-15 00:00:00,1.25,156,4G
11006,486,2022-07-18 00:00:00,1.75,152,5G
11007,417,2022-08-03 00:00:00,1.56,141,4G
11008,220,2024-06-16 00:00:00,0.73,77,4G
11009,129,2023-07-15 00:00:00,1.76,181,4G
11010,8,2023-04-17 00:00:00,0.08,194,4G
11011,101,2024-01-14 00:00:00,0.35,157,4G
11012,416,2022-09-04 00:00:00,5.44,145,4G
11013,380,2023-01-17 00:00:00,3.48,53,4G
11014,176,2022-08-27 00:00:00,1.37,276,5G
11015,107,2023-01-02 00:00:00,1.82,82,4G
11016,101,2022-06-17 00:00:00,1.16,155,5G
11017,260,2023-07-14 00:00:00,3.38,3,4G
11018,478,2022-02-20 00:00:00,3.83,270,5G
11019,454,2024-03-21 00:00:00,3.6,63,5G
11020,366,2023-09-02 00:00:00,3.21,111,4G
11021,246,2023-12-29 00:00:00,0.57,238,5G
11022,275,2023-11-20 00:00:00,1.03,143,4G
11023,32,2023-01-15 00:00:00,1.59,19,5G
11024,137,2023-04-19 00:00:00,1,63,4G
11025,12,2022-03-21 00:00:00,3.52,288,4G
11026,395,2023-11-28 00:00:00,1,80,4G
11027,302,2023-01-02 00:00:00,0.37,196,4G
11028,375,2023-04-06 00:00:00,1.27,68,4G
11029,16,2023-06-23 00:00:00,9.77,185,5G
11030,129,2023-03-28 00:00:00,0.64,166,5G
11031,63,2023-04-09 00:00:00,2.37,204,4G
11032,109,2023-04-23 00:00:00,1.42,163,5G
11033,375,2023-02-24 00:00:00,0.18,93,5G
