issue_id,customer_id,issue_date,issue_type,resolution_time_hrs,resolved
21874,121,2022-09-21 00:00:00,No Signal,54,Yes
21875,6,2023-08-20 00:00:00,No Signal,27,Yes
21876,268,2023-01-02 00:00:00,Slow Internet,19,Yes
21877,87,2024-04-04 00:00:00,Slow Internet,28,Yes
21878,189,2022-01-05 00:00:00,Call Drop,23,Yes
21879,103,2022-09-26 00:00:00,No Signal,64,Yes
21880,104,2024-04-30 00:00:00,No Signal,39,Yes
21881,420,2024-01-03 00:00:00,Call Drop,49,Yes
21882,291,2023-12-07 00:00:00,No Signal,59,Yes
21883,67,2023-02-25 00:00:00,Call Drop,20,Yes
21884,106,2022-12-12 00:00:00,Slow Internet,61,Yes
21885,248,2022-03-10 00:00:00,No Signal,9,Yes
21886,348,2024-03-10 00:00:00,No Signal,23,Yes
21887,207,2022-12-24 00:00:00,Slow Internet,7,Yes
21888,205,2023-11-19 00:00:00,No Signal,31,No
21889,319,2023-01-21 00:00:00,Slow Internet,60,Yes
21890,83,2022-11-21 00:00:00,Slow Internet,61,Yes
21891,424,2024-01-21 00:00:00,Call Drop,26,Yes
21892,82,2023-04-26 00:00:00,Slow Internet,54,Yes
21893,287,2022-06-28 00:00:00,Call Drop,31,Yes
21894,37,2022-09-13 00:00:00,Slow Internet,41,Yes
21895,213,2023-02-23 00:00:00,Call Drop,28,Yes
21896,487,2022-07-30 00:00:00,Call Drop,6,Yes
21897,133,2024-01-09 00:00:00,Call Drop,34,Yes
21898,115,2023-08-07 00:00:00,Call Drop,9,Yes
21899,377,2023-01-02 00:00:00,No Signal,12,Yes
21900,465,2023-07-31 00:00:00,Slow Internet,16,Yes
21901,211,2022-06-15 00:00:00,Slow Internet,71,Yes
21902,132,2022-08-02 00:00:00,Slow Internet,31,Yes
21903,374,2023-06-13 00:00:00,Slow Internet,33,Yes
21904,154,2024-04-27 00:00:00,Call Drop,7,Yes
21905,408,2022-06-22 00:00:00,No Signal,3,Yes
21906,423,2022-05-09 00:00:00,Slow Internet,20,No
21907,440,2022-01-03 00:00:00,Slow Internet,5,Yes
21908,438,2024-06-13 00:00:00,Slow Internet,67,Yes
21909,294,2024-06-14 00:00:00,Call Drop,38,No
21910,366,2024-01-30 00:00:00,Slow Internet,56,Yes
21911,182,2022-03-11 00:00:00,Slow Internet,23,Yes
21912,147,2022-02-21 00:00:00,No Signal,2,Yes
21913,222,2023-03-13 00:00:00,Call Drop,21,Yes
21914,282,2023-01-13 00:00:00,No Signal,14,Yes
21915,127,2024-02-10 00:00:00,Slow Internet,62,Yes
21916,308,2024-01-21 00:00:00,Call Drop,11,Yes
21917,203,2022-04-04 00:00:00,Slow Internet,4,Yes
21918,118,2023-07-13 00:00:00,Slow Internet,47,Yes
21919,61,2023-08-10 00:00:00,Call Drop,20,Yes
21920,231,2023-08-26 00:00:00,No Signal,52,Yes
21921,451,2022-03-27 00:00:00,Call Drop,16,Yes
21922,500,2023-06-02 00:00:00,Call Drop,45,Yes
21923,150,2024-01-12 00:00:00,No Signal,8,Yes
21924,145,2023-03-06 00:00:00,Call Drop,62,No
21925,395,2024-05-12 00:00:00,No Signal,21,Yes
21926,111,2024-04-08 00:00:00,No Signal,64,No
21927,167,2022-02-12 00:00:00,Call Drop,30,Yes
21928,189,2024-04-03 00:00:00,Call Drop,36,Yes
21929,495,2023-12-11 00:00:00,No Signal,5,Yes
21930,475,2023-01-05 00:00:00,No Signal,38,Yes
21931,49,2023-02-08 00:00:00,No Signal,19,Yes
21932,107,2022-10-30 00:00:00,No Signal,27,Yes
21933,93,2022-07-01 00:00:00,No Signal,13,Yes
21934,124,2022-06-18 00:00:00,Call Drop,9,Yes
21935,317,2022-07-22 00:00:00,Slow Internet,17,Yes
21936,140,2023-12-07 00:00:00,Call Drop,44,Yes
21937,397,2023-06-27 00:00:00,Slow Internet,45,Yes
21938,314,2022-04-12 00:00:00,No Signal,42,No
21939,11,2023-07-30 00:00:00,Call Drop,51,Yes
21940,448,2022-12-12 00:00:00,Slow Internet,58,Yes
21941,415,2023-08-26 00:00:00,No Signal,58,Yes
21942,395,2023-03-18 00:00:00,Call Drop,30,Yes
21943,378,2022-09-07 00:00:00,Slow Internet,5,Yes
21944,361,2022-07-02 00:00:00,Call Drop,8,Yes
21945,171,2022-10-29 00:00:00,Slow Internet,37,Yes
21946,36,2024-05-27 00:00:00,Call Drop,47,Yes
21947,130,2024-05-12 00:00:00,Call Drop,45,Yes
21948,343,2022-10-07 00:00:00,Slow Internet,5,Yes
21949,61,2023-12-18 00:00:00,Call Drop,63,Yes
21950,420,2022-03-30 00:00:00,Call Drop,47,Yes
21951,334,2024-03-15 00:00:00,No Signal,25,Yes
21952,485,2023-03-01 00:00:00,Slow Internet,50,Yes
21953,49,2022-10-12 00:00:00,Call Drop,45,Yes
21954,411,2023-11-02 00:00:00,Slow Internet,30,Yes
21955,396,2024-05-24 00:00:00,Call Drop,48,Yes
21956,186,2022-05-10 00:00:00,Slow Internet,51,Yes
21957,221,2022-09-05 00:00:00,Slow Internet,55,Yes
21958,6,2023-10-14 00:00:00,No Signal,55,Yes
21959,300,2022-07-08 00:00:00,No Signal,46,Yes
21960,175,2022-04-01 00:00:00,Slow Internet,31,Yes
21961,279,2023-07-22 00:00:00,Call Drop,34,Yes
21962,371,2024-01-08 00:00:00,Slow Internet,68,Yes
21963,458,2024-04-25 00:00:00,Call Drop,33,No
21964,354,2024-04-18 00:00:00,Slow Internet,56,Yes
21965,364,2022-06-14 00:00:00,No Signal,58,Yes
21966,204,2023-07-02 00:00:00,No Signal,57,Yes
21967,96,2022-11-26 00:00:00,Call Drop,17,Yes
21968,282,2023-06-25 00:00:00,Slow Internet,11,Yes
21969,135,2022-03-21 00:00:00,Call Drop,71,Yes
21970,416,2024-05-19 00:00:00,No Signal,17,Yes
21971,33,2022-06-18 00:00:00,Slow Internet,10,Yes
21972,82,2023-06-29 00:00:00,No Signal,26,Yes
21973,483,2022-04-03 00:00:00,No Signal,6,Yes
21974,148,2023-09-16 00:00:00,Slow Internet,16,Yes
21975,95,2023-01-14 00:00:00,Call Drop,4,Yes
21976,453,2022-07-28 00:00:00,Slow Internet,62,Yes
21977,480,2022-07-13 00:00:00,No Signal,64,Yes
21978,436,2022-09-21 00:00:00,No Signal,56,Yes
21979,495,2022-09-04 00:00:00,No Signal,23,Yes
21980,170,2023-09-22 00:00:00,No Signal,33,Yes
21981,211,2023-03-24 00:00:00,Call Drop,31,Yes
21982,385,2024-01-10 00:00:00,Slow Internet,7,Yes
21983,191,2023-06-05 00:00:00,Slow Internet,5,Yes
21984,7,2023-12-12 00:00:00,Call Drop,37,Yes
21985,380,2023-04-24 00:00:00,Call Drop,1,Yes
21986,314,2022-10-04 00:00:00,No Signal,70,Yes
21987,342,2022-05-09 00:00:00,Slow Internet,45,Yes
21988,434,2022-10-29 00:00:00,Slow Internet,47,Yes
21989,34,2023-07-28 00:00:00,Slow Internet,68,Yes
21990,51,2023-05-29 00:00:00,Call Drop,30,Yes
21991,120,2022-12-26 00:00:00,No Signal,60,Yes
21992,138,2024-04-22 00:00:00,No Signal,24,Yes
21993,367,2022-12-23 00:00:00,Slow Internet,31,Yes
21994,106,2023-04-11 00:00:00,No Signal,28,Yes
21995,282,2022-06-21 00:00:00,Call Drop,45,Yes
21996,32,2024-01-27 00:00:00,Call Drop,4,No
21997,124,2022-03-29 00:00:00,Slow Internet,61,Yes
21998,170,2023-05-15 00:00:00,No Signal,39,No
21999,475,2024-06-14 00:00:00,Call Drop,24,No
22000,446,2022-03-24 00:00:00,Call Drop,71,Yes
22001,12,2023-06-01 00:00:00,Call Drop,46,Yes
22002,168,2024-05-10 00:00:00,Call Drop,53,Yes
22003,343,2023-07-05 00:00:00,No Signal,48,Yes
22004,78,2024-06-14 00:00:00,Call Drop,9,Yes
22005,34,2022-11-18 00:00:00,Call Drop,22,No
22006,209,2023-04-10 00:00:00,No Signal,2,Yes
22007,326,2024-03-23 00:00:00,Slow Internet,16,No
22008,411,2023-08-10 00:00:00,Slow Internet,5,Yes
22009,8,2023-09-05 00:00:00,Call Drop,12,Yes
22010,225,2022-05-21 00:00:00,Slow Internet,52,Yes
22011,227,2023-08-28 00:00:00,No Signal,26,Yes
22012,175,2023-09-23 00:00:00,Call Drop,15,No
22013,81,2024-03-10 00:00:00,No Signal,67,Yes
22014,282,2023-09-13 00:00:00,Slow Internet,59,Yes
22015,57,2023-07-09 00:00:00,Slow Internet,39,Yes
22016,135,2022-05-16 00:00:00,Call Drop,63,Yes
22017,238,2022-11-26 00:00:00,Slow Internet,25,Yes
22018,472,2023-12-30 00:00:00,Call Drop,41,Yes
22019,217,2023-01-30 00:00:00,Call Drop,28,Yes
22020,227,2022-06-05 00:00:00,No Signal,21,Yes
22021,26,2022-02-08 00:00:00,Slow Internet,61,Yes
22022,187,2022-10-09 00:00:00,Slow Internet,57,Yes
22023,370,2024-04-19 00:00:00,Call Drop,11,Yes
22024,118,2024-05-19 00:00:00,Call Drop,19,Yes
22025,197,2023-06-22 00:00:00,Call Drop,1,Yes
22026,116,2023-06-28 00:00:00,Call Drop,32,Yes
22027,303,2022-02-15 00:00:00,No Signal,34,Yes
22028,102,2023-10-30 00:00:00,Slow Internet,17,Yes
22029,380,2022-09-01 00:00:00,No Signal,55,No
22030,163,2023-07-01 00:00:00,Slow Internet,19,Yes
22031,414,2023-03-26 00:00:00,No Signal,42,Yes
22032,178,2022-10-05 00:00:00,Call Drop,59,Yes
22033,473,2024-01-24 00:00:00,No Signal,38,No
22034,280,2023-02-10 00:00:00,No Signal,31,Yes
22035,286,2024-06-08 00:00:00,Call Drop,66,Yes
22036,212,2024-02-10 00:00:00,Call Drop,69,No
22037,54,2022-02-15 00:00:00,Slow Internet,50,No
22038,67,2024-01-19 00:00:00,Slow Internet,30,Yes
22039,32,2023-06-04 00:00:00,No Signal,35,Yes
22040,251,2024-02-11 00:00:00,No Signal,59,Yes
22041,8,2022-09-28 00:00:00,No Signal,17,Yes
22042,499,2023-07-10 00:00:00,Call Drop,66,Yes
22043,434,2022-08-26 00:00:00,Slow Internet,21,Yes
22044,431,2022-06-16 00:00:00,No Signal,52,Yes
22045,215,2023-01-11 00:00:00,Slow Internet,65,Yes
22046,46,2023-08-11 00:00:00,Slow Internet,14,Yes
22047,80,2023-10-31 00:00:00,Call Drop,16,Yes
22048,35,2022-07-20 00:00:00,Call Drop,55,Yes
22049,189,2024-01-16 00:00:00,No Signal,9,Yes
22050,89,2022-08-20 00:00:00,No Signal,8,Yes
22051,335,2023-03-22 00:00:00,No Signal,34,Yes
22052,435,2023-12-25 00:00:00,No Signal,33,Yes
22053,447,2023-02-22 00:00:00,No Signal,7,Yes
22054,136,2022-06-03 00:00:00,Slow Internet,21,Yes
22055,34,2023-01-03 00:00:00,Slow Internet,5,No
22056,281,2023-12-26 00:00:00,Call Drop,71,Yes
22057,113,2022-03-28 00:00:00,Call Drop,12,Yes
22058,172,2023-06-14 00:00:00,Slow Internet,59,Yes
22059,339,2023-12-04 00:00:00,Call Drop,58,Yes
22060,43,2024-03-30 00:00:00,Call Drop,37,Yes
22061,382,2022-02-23 00:00:00,No Signal,45,No
22062,434,2023-12-29 00:00:00,Call Drop,25,Yes
22063,13,2022-02-11 00:00:00,Call Drop,27,Yes
22064,174,2022-12-15 00:00:00,Call Drop,51,Yes
22065,125,2022-08-18 00:00:00,Slow Internet,42,Yes
22066,332,2024-01-12 00:00:00,Slow Internet,71,Yes
22067,207,2023-11-25 00:00:00,No Signal,42,Yes
22068,343,2023-03-12 00:00:00,Call Drop,60,No
22069,437,2022-05-21 00:00:00,Slow Internet,58,Yes
22070,447,2022-10-15 00:00:00,No Signal,22,Yes
22071,104,2024-04-30 00:00:00,Call Drop,58,No
22072,130,2024-04-28 00:00:00,No Signal,11,Yes
22073,40,2022-11-18 00:00:00,No Signal,6,Yes
22074,23,2023-08-17 00:00:00,Call Drop,22,No
22075,252,2023-03-18 00:00:00,Slow Internet,12,Yes
22076,443,2022-06-16 00:00:00,Call Drop,27,Yes
22077,325,2024-04-25 00:00:00,Call Drop,1,Yes
22078,290,2023-07-20 00:00:00,Call Drop,64,Yes
22079,202,2023-04-08 00:00:00,Slow Internet,39,Yes
22080,155,2023-04-01 00:00:00,Call Drop,60,Yes
22081,55,2022-03-14 00:00:00,Slow Internet,70,No
22082,106,2023-12-26 00:00:00,No Signal,54,Yes
22083,260,2023-11-14 00:00:00,Slow Internet,25,Yes
22084,452,2022-09-27 00:00:00,No Signal,20,Yes
22085,200,2022-08-07 00:00:00,No Signal,36,Yes
22086,326,2023-10-10 00:00:00,Call Drop,23,Yes
22087,217,2023-07-01 00:00:00,Slow Internet,1,Yes
22088,411,2023-10-20 00:00:00,No Signal,27,No
22089,47,2022-07-02 00:00:00,No Signal,52,Yes
22090,370,2022-03-19 00:00:00,Slow Internet,2,No
22091,117,2022-11-04 00:00:00,Slow Internet,21,Yes
22092,374,2024-02-04 00:00:00,No Signal,9,No
22093,424,2022-11-24 00:00:00,No Signal,48,Yes
22094,212,2023-02-25 00:00:00,Slow Internet,39,Yes
22095,155,2022-08-24 00:00:00,Slow Internet,42,Yes
22096,263,2024-04-13 00:00:00,No Signal,71,Yes
22097,151,2024-04-28 00:00:00,Call Drop,45,Yes
22098,212,2023-08-12 00:00:00,Slow Internet,2,Yes
22099,192,2024-06-04 00:00:00,No Signal,67,Yes
22100,369,2023-04-07 00:00:00,No Signal,43,No
22101,243,2023-08-08 00:00:00,Call Drop,18,Yes
22102,98,2023-06-23 00:00:00,Slow Internet,39,Yes
22103,29,2022-02-07 00:00:00,No Signal,6,Yes
22104,189,2024-02-05 00:00:00,Call Drop,42,No
22105,172,2023-03-02 00:00:00,Slow Internet,52,Yes
22106,371,2023-08-21 00:00:00,Call Drop,27,Yes
22107,197,2024-05-18 00:00:00,No Signal,15,Yes
22108,155,2023-03-10 00:00:00,Call Drop,19,Yes
22109,140,2022-12-25 00:00:00,No Signal,62,Yes
22110,401,2022-01-31 00:00:00,No Signal,64,Yes
22111,293,2022-07-24 00:00:00,Call Drop,51,Yes
22112,290,2023-12-06 00:00:00,Call Drop,47,Yes
22113,256,2024-01-12 00:00:00,No Signal,57,Yes
22114,478,2022-06-30 00:00:00,Call Drop,20,Yes
22115,164,2024-01-27 00:00:00,Slow Internet,20,Yes
22116,134,2022-02-09 00:00:00,Slow Internet,64,Yes
22117,352,2024-04-20 00:00:00,Call Drop,38,Yes
22118,416,2023-02-27 00:00:00,Call Drop,38,Yes
22119,329,2022-06-06 00:00:00,Slow Internet,65,Yes
22120,378,2022-06-17 00:00:00,No Signal,5,Yes
22121,406,2023-11-01 00:00:00,No Signal,64,Yes
22122,266,2023-10-04 00:00:00,Slow Internet,27,Yes
22123,29,2022-03-23 00:00:00,No Signal,20,Yes
22124,139,2023-10-30 00:00:00,Call Drop,60,Yes
22125,348,2023-11-18 00:00:00,Call Drop,40,Yes
22126,450,2024-03-10 00:00:00,Slow Internet,6,Yes
22127,312,2023-08-23 00:00:00,Slow Internet,36,Yes
22128,85,2022-04-12 00:00:00,Slow Internet,65,Yes
22129,249,2024-01-30 00:00:00,Slow Internet,11,Yes
22130,351,2023-12-19 00:00:00,No Signal,49,Yes
22131,314,2022-03-30 00:00:00,No Signal,28,Yes
22132,233,2022-12-11 00:00:00,No Signal,22,Yes
22133,308,2024-03-10 00:00:00,Call Drop,47,Yes
22134,61,2022-11-06 00:00:00,Call Drop,66,No
22135,273,2023-08-31 00:00:00,Slow Internet,25,Yes
22136,219,2023-03-16 00:00:00,Slow Internet,67,Yes
22137,286,2022-06-08 00:00:00,No Signal,32,Yes
22138,489,2022-04-24 00:00:00,No Signal,17,No
22139,249,2023-06-20 00:00:00,No Signal,40,Yes
22140,72,2022-06-12 00:00:00,Slow Internet,30,Yes
22141,293,2022-10-13 00:00:00,No Signal,59,Yes
22142,389,2024-05-14 00:00:00,Slow Internet,28,Yes
22143,410,2022-02-24 00:00:00,Slow Internet,47,Yes
22144,198,2023-07-30 00:00:00,Call Drop,23,Yes
22145,80,2022-02-02 00:00:00,Call Drop,57,Yes
22146,385,2023-07-12 00:00:00,Slow Internet,1,Yes
22147,137,2024-01-01 00:00:00,No Signal,29,Yes
22148,213,2024-03-11 00:00:00,Slow Internet,50,Yes
22149,327,2022-07-15 00:00:00,Slow Internet,64,No
22150,107,2024-02-04 00:00:00,Slow Internet,37,Yes
22151,448,2023-03-24 00:00:00,Slow Internet,61,Yes
22152,207,2024-03-08 00:00:00,Call Drop,7,Yes
22153,152,2024-01-18 00:00:00,Call Drop,64,Yes
22154,133,2023-08-14 00:00:00,Slow Internet,18,Yes
22155,435,2022-04-02 00:00:00,Call Drop,29,Yes
22156,166,2023-08-31 00:00:00,Call Drop,60,Yes
22157,413,2022-08-16 00:00:00,No Signal,54,Yes
22158,430,2022-10-13 00:00:00,Call Drop,21,Yes
22159,180,2024-05-23 00:00:00,Call Drop,21,Yes
22160,121,2022-08-23 00:00:00,Slow Internet,58,Yes
22161,174,2022-04-12 00:00:00,Call Drop,49,Yes
22162,331,2024-02-03 00:00:00,Call Drop,36,Yes
22163,68,2022-05-20 00:00:00,Call Drop,17,Yes
22164,187,2024-04-14 00:00:00,Slow Internet,53,Yes
22165,138,2023-10-17 00:00:00,Slow Internet,15,Yes
22166,354,2024-01-22 00:00:00,Call Drop,40,Yes
22167,388,2022-09-23 00:00:00,Slow Internet,51,Yes
22168,308,2022-12-08 00:00:00,Slow Internet,65,Yes
22169,330,2023-07-27 00:00:00,No Signal,13,No
22170,481,2023-06-19 00:00:00,Call Drop,38,Yes
22171,238,2023-06-07 00:00:00,No Signal,26,Yes
22172,18,2022-01-16 00:00:00,Call Drop,15,Yes
22173,76,2023-07-15 00:00:00,Call Drop,5,Yes
22174,435,2024-05-27 00:00:00,No Signal,2,Yes
22175,151,2022-12-02 00:00:00,No Signal,65,Yes
22176,108,2023-01-25 00:00:00,Call Drop,60,Yes
22177,153,2022-06-19 00:00:00,No Signal,56,Yes
22178,316,2022-04-29 00:00:00,No Signal,38,Yes
22179,37,2022-02-11 00:00:00,Slow Internet,57,Yes
22180,452,2022-01-10 00:00:00,Call Drop,51,Yes
22181,333,2023-03-06 00:00:00,Slow Internet,41,Yes
22182,146,2023-04-13 00:00:00,Call Drop,70,Yes
22183,126,2022-02-18 00:00:00,Slow Internet,52,No
22184,285,2024-02-16 00:00:00,Call Drop,1,Yes
22185,108,2022-07-26 00:00:00,Slow Internet,18,Yes
22186,286,2023-11-10 00:00:00,Call Drop,27,No
22187,240,2023-05-29 00:00:00,Slow Internet,42,Yes
22188,375,2023-08-03 00:00:00,No Signal,6,Yes
22189,102,2024-03-30 00:00:00,Call Drop,24,Yes
22190,220,2022-07-29 00:00:00,No Signal,45,Yes
22191,7,2022-05-19 00:00:00,Slow Internet,71,No
22192,216,2022-02-06 00:00:00,Call Drop,7,Yes
22193,169,2022-08-06 00:00:00,Slow Internet,16,Yes
22194,74,2023-04-01 00:00:00,Slow Internet,58,Yes
22195,293,2023-05-27 00:00:00,No Signal,57,Yes
22196,27,2022-10-05 00:00:00,Call Drop,42,Yes
22197,277,2022-06-29 00:00:00,Slow Internet,14,Yes
22198,484,2023-06-01 00:00:00,No Signal,56,No
22199,43,2022-05-10 00:00:00,No Signal,12,Yes
22200,307,2023-10-07 00:00:00,No Signal,15,Yes
22201,93,2023-09-03 00:00:00,No Signal,8,Yes
22202,71,2023-11-03 00:00:00,Slow Internet,58,Yes
22203,269,2024-01-18 00:00:00,Slow Internet,53,Yes
22204,109,2023-10-21 00:00:00,Slow Internet,9,Yes
22205,181,2022-12-25 00:00:00,Call Drop,46,Yes
22206,215,2023-09-19 00:00:00,Call Drop,7,Yes
22207,447,2022-01-04 00:00:00,No Signal,44,Yes
22208,114,2023-08-22 00:00:00,Slow Internet,14,Yes
22209,185,2023-07-12 00:00:00,No Signal,6,Yes
22210,409,2022-03-24 00:00:00,Slow Internet,35,Yes
22211,125,2022-06-03 00:00:00,Call Drop,70,Yes
22212,105,2023-05-21 00:00:00,No Signal,61,Yes
22213,237,2023-05-24 00:00:00,Slow Internet,24,Yes
22214,141,2024-03-28 00:00:00,Slow Internet,2,Yes
22215,293,2024-03-04 00:00:00,Slow Internet,51,Yes
22216,158,2024-04-18 00:00:00,No Signal,31,Yes
22217,474,2024-03-10 00:00:00,Call Drop,27,Yes
22218,396,2023-09-15 00:00:00,Slow Internet,31,Yes
22219,449,2023-09-21 00:00:00,No Signal,70,Yes
22220,274,2022-04-07 00:00:00,Slow Internet,43,Yes
22221,378,2022-10-09 00:00:00,No Signal,52,Yes
22222,341,2023-12-02 00:00:00,Call Drop,14,Yes
22223,117,2023-08-23 00:00:00,Slow Internet,59,Yes
22224,374,2024-03-29 00:00:00,No Signal,20,Yes
22225,62,2023-08-22 00:00:00,Slow Internet,52,Yes
22226,24,2023-06-22 00:00:00,No Signal,40,Yes
22227,60,2024-06-10 00:00:00,Call Drop,68,Yes
22228,401,2023-03-05 00:00:00,Call Drop,44,Yes
22229,362,2023-06-27 00:00:00,No Signal,6,Yes
22230,316,2022-05-06 00:00:00,Call Drop,57,Yes
22231,265,2023-12-11 00:00:00,Slow Internet,58,Yes
22232,180,2022-10-28 00:00:00,Call Drop,30,No
22233,232,2023-06-27 00:00:00,Slow Internet,52,Yes
22234,476,2023-01-02 00:00:00,Call Drop,11,Yes
22235,143,2024-04-08 00:00:00,Call Drop,47,Yes
22236,333,2024-01-14 00:00:00,Slow Internet,5,Yes
22237,412,2022-02-14 00:00:00,Call Drop,3,Yes
22238,245,2023-05-08 00:00:00,Slow Internet,15,Yes
22239,81,2022-11-12 00:00:00,Slow Internet,2,Yes
22240,126,2022-07-08 00:00:00,Call Drop,2,Yes
22241,137,2022-02-21 00:00:00,Call Drop,54,Yes
22242,56,2023-07-18 00:00:00,Slow Internet,46,Yes
22243,213,2022-11-28 00:00:00,No Signal,41,Yes
22244,94,2023-05-14 00:00:00,Call Drop,69,Yes
22245,383,2022-11-14 00:00:00,Call Drop,30,Yes
22246,459,2023-02-14 00:00:00,No Signal,44,Yes
22247,478,2022-11-19 00:00:00,No Signal,10,Yes
22248,292,2023-08-14 00:00:00,Call Drop,30,Yes
22249,128,2023-07-15 00:00:00,Call Drop,49,Yes
22250,440,2022-08-18 00:00:00,Call Drop,35,Yes
22251,217,2022-12-10 00:00:00,No Signal,65,Yes
22252,199,2023-01-06 00:00:00,Call Drop,17,No
22253,20,2023-07-10 00:00:00,No Signal,31,Yes
22254,55,2022-10-19 00:00:00,No Signal,70,Yes
22255,246,2023-03-13 00:00:00,Slow Internet,52,Yes
22256,251,2022-09-04 00:00:00,No Signal,26,Yes
22257,60,2022-08-07 00:00:00,Slow Internet,5,Yes
22258,163,2023-06-18 00:00:00,No Signal,14,Yes
22259,202,2023-10-04 00:00:00,No Signal,51,Yes
22260,227,2023-06-03 00:00:00,Slow Internet,15,Yes
22261,129,2024-02-23 00:00:00,Slow Internet,12,Yes
22262,462,2023-04-17 00:00:00,Slow Internet,46,Yes
22263,45,2022-12-16 00:00:00,Slow Internet,64,Yes
22264,197,2022-02-13 00:00:00,Slow Internet,59,Yes
22265,424,2024-01-22 00:00:00,Slow Internet,26,Yes
22266,492,2024-05-27 00:00:00,Slow Internet,29,Yes
22267,166,2022-03-06 00:00:00,No Signal,4,Yes
22268,247,2022-09-03 00:00:00,No Signal,50,Yes
22269,226,2023-08-08 00:00:00,Slow Internet,25,Yes
22270,280,2022-03-12 00:00:00,Call Drop,40,Yes
22271,260,2023-12-10 00:00:00,Slow Internet,32,Yes
22272,347,2023-12-02 00:00:00,Call Drop,37,Yes
22273,197,2022-06-07 00:00:00,No Signal,10,Yes
22274,107,2023-04-20 00:00:00,No Signal,38,Yes
22275,269,2024-04-21 00:00:00,Call Drop,61,Yes
22276,232,2022-01-25 00:00:00,No Signal,27,Yes
22277,405,2024-04-29 00:00:00,Slow Internet,7,Yes
22278,101,2023-08-06 00:00:00,Call Drop,9,Yes
22279,160,2024-04-04 00:00:00,Call Drop,59,Yes
22280,422,2022-08-11 00:00:00,No Signal,36,Yes
22281,95,2022-06-09 00:00:00,Call Drop,30,No
22282,416,2024-03-28 00:00:00,Call Drop,19,Yes
22283,207,2022-03-16 00:00:00,Call Drop,41,Yes
22284,313,2022-05-18 00:00:00,No Signal,55,Yes
22285,432,2023-04-24 00:00:00,Call Drop,6,Yes
22286,414,2023-07-07 00:00:00,Call Drop,22,Yes
22287,235,2022-10-30 00:00:00,Slow Internet,70,Yes
22288,327,2023-01-22 00:00:00,Slow Internet,24,Yes
22289,422,2023-04-17 00:00:00,Call Drop,62,Yes
22290,479,2022-11-30 00:00:00,No Signal,42,Yes
22291,428,2022-11-05 00:00:00,Call Drop,22,Yes
22292,154,2023-06-12 00:00:00,No Signal,16,Yes
22293,100,2024-06-05 00:00:00,Slow Internet,13,Yes
22294,238,2023-12-02 00:00:00,Slow Internet,37,Yes
22295,107,2023-06-24 00:00:00,Call Drop,52,Yes
22296,346,2022-06-12 00:00:00,No Signal,24,Yes
22297,364,2024-06-16 00:00:00,No Signal,17,Yes
22298,130,2024-04-08 00:00:00,No Signal,16,Yes
22299,299,2022-02-24 00:00:00,Call Drop,1,Yes
22300,493,2024-02-25 00:00:00,No Signal,1,No
22301,43,2023-03-31 00:00:00,Slow Internet,30,Yes
22302,63,2022-11-01 00:00:00,No Signal,24,Yes
22303,73,2022-04-12 00:00:00,No Signal,46,Yes
22304,186,2023-07-08 00:00:00,Call Drop,2,No
22305,117,2024-02-14 00:00:00,Call Drop,15,No
22306,304,2023-01-23 00:00:00,Call Drop,29,Yes
22307,5,2023-11-14 00:00:00,Call Drop,62,Yes
22308,475,2022-07-27 00:00:00,Call Drop,13,Yes
22309,76,2022-11-11 00:00:00,No Signal,65,Yes
22310,291,2022-02-18 00:00:00,No Signal,45,Yes
22311,349,2023-07-26 00:00:00,Call Drop,47,Yes
22312,400,2023-06-02 00:00:00,Call Drop,16,Yes
22313,83,2022-05-28 00:00:00,No Signal,3,Yes
22314,433,2024-03-09 00:00:00,Call Drop,70,Yes
22315,60,2022-07-30 00:00:00,Slow Internet,5,Yes
22316,107,2023-01-07 00:00:00,No Signal,26,Yes
22317,117,2023-10-24 00:00:00,Slow Internet,15,Yes
22318,307,2023-08-20 00:00:00,No Signal,55,Yes
22319,383,2023-11-03 00:00:00,No Signal,22,Yes
22320,347,2022-02-16 00:00:00,No Signal,37,Yes
22321,82,2023-11-05 00:00:00,No Signal,29,Yes
22322,315,2023-05-14 00:00:00,No Signal,26,Yes
22323,320,2022-06-04 00:00:00,No Signal,70,No
22324,361,2022-08-18 00:00:00,No Signal,11,Yes
22325,141,2022-10-27 00:00:00,Call Drop,20,Yes
22326,222,2022-06-07 00:00:00,Call Drop,70,No
22327,410,2023-11-04 00:00:00,Call Drop,33,Yes
22328,70,2022-09-04 00:00:00,Slow Internet,30,Yes
22329,387,2023-07-22 00:00:00,No Signal,50,No
22330,471,2022-05-31 00:00:00,Call Drop,34,Yes
22331,12,2022-10-26 00:00:00,Call Drop,5,No
22332,297,2022-02-23 00:00:00,Call Drop,12,Yes
22333,105,2022-08-11 00:00:00,No Signal,52,Yes
22334,207,2024-02-05 00:00:00,No Signal,51,Yes
22335,65,2023-08-03 00:00:00,Slow Internet,21,Yes
22336,63,2023-07-19 00:00:00,Slow Internet,71,Yes
22337,178,2023-04-12 00:00:00,No Signal,58,Yes
22338,431,2024-01-27 00:00:00,Slow Internet,64,Yes
22339,8,2023-05-01 00:00:00,Call Drop,6,No
22340,159,2023-07-06 00:00:00,Slow Internet,49,Yes
22341,11,2023-03-20 00:00:00,Call Drop,37,Yes
